"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","node"
"total_sleep_duration215",-7.29243820274023e-07,1,0.0185891955132644,-0.0946505126967436,0.164157924875521,0.919530759496659,-0.153585900147355,216
"awake_time215",-4.01877610786706e-07,1,0.0185891955132644,-0.0946505126967436,0.164157924875521,0.919530759496659,-0.0724976274934619,216
"restless_sleep215",2.19858746711553e-05,0.841,0.0185891955132644,-0.0946505126967436,0.164157924875521,0.919530759496659,0.0476408568855962,216
"(Intercept)216",0.877289156616094,0.9125,0.0180143719197068,-0.0952916620895576,0.158988637076768,0.922919944711458,0.869175095112171,217
"total_sleep_duration216",-4.07000329800202e-07,1,0.0180143719197068,-0.0952916620895576,0.158988637076768,0.922919944711458,-0.0776012653283941,217
"awake_time216",1.46313630533239e-07,1,0.0180143719197068,-0.0952916620895576,0.158988637076768,0.922919944711458,0.0238951753124845,217
"restless_sleep216",7.78028966009712e-05,0.5217,0.0180143719197068,-0.0952916620895576,0.158988637076768,0.922919944711458,0.152625476925237,217
"(Intercept)217",0.878880567260462,0.845,0.03464620254345,-0.0767407740861521,0.311043567136757,0.817197328636083,0.871791504257679,218
"total_sleep_duration217",-1.18013500740716e-07,1,0.03464620254345,-0.0767407740861521,0.311043567136757,0.817197328636083,-0.0249373411384523,218
"awake_time217",-7.96691522129123e-07,1,0.03464620254345,-0.0767407740861521,0.311043567136757,0.817197328636083,-0.144198267182707,218
"restless_sleep217",6.17781415831568e-05,0.5369,0.03464620254345,-0.0767407740861521,0.311043567136757,0.817197328636083,0.134310671079004,218
"(Intercept)218",0.870779594433451,0.4564,0.128769832599085,0.028243274822056,1.28095336641985,0.30168399439927,0.852523782983762,219
"total_sleep_duration218",-4.21430337757427e-07,1,0.128769832599085,0.028243274822056,1.28095336641985,0.30168399439927,-0.131049801259275,219
"awake_time218",2.81445156505529e-07,1,0.128769832599085,0.028243274822056,1.28095336641985,0.30168399439927,0.0749645161832888,219
"restless_sleep218",0.000124093840760845,0.0818,0.128769832599085,0.028243274822056,1.28095336641985,0.30168399439927,0.39702515432854,219
"(Intercept)219",0.922251340053434,0.0104,0.306559866080351,0.226547542935776,3.83140813854918,0.0213648831145049,0.953510963291752,220
"total_sleep_duration219",-2.12928812535705e-06,1,0.306559866080351,0.226547542935776,3.83140813854918,0.0213648831145049,-0.525445419921737,220
"awake_time219",-2.16316083757219e-06,1,0.306559866080351,0.226547542935776,3.83140813854918,0.0213648831145049,-0.457228595040926,220
"restless_sleep219",0.000121114143719369,0.125,0.306559866080351,0.226547542935776,3.83140813854918,0.0213648831145049,0.307500104829315,220
"(Intercept)220",0.857552834932749,0.2877,0.195767771437943,0.102971745065398,2.10965683651152,0.123363496109927,0.828753586273933,221
"total_sleep_duration220",1.55112686325956e-06,1,0.195767771437943,0.102971745065398,2.10965683651152,0.123363496109927,0.472664376601576,221
"awake_time220",1.12382809035216e-06,1,0.195767771437943,0.102971745065398,2.10965683651152,0.123363496109927,0.293330234042025,221
"restless_sleep220",-5.08161777368802e-05,0.4483,0.195767771437943,0.102971745065398,2.10965683651152,0.123363496109927,-0.159317973838979,221
"(Intercept)221",0.840450237534395,0.1953,0.251414432762022,0.165039175003793,2.91072280751685,0.053399285141957,0.798045255175229,222
"total_sleep_duration221",-7.8005664268445e-07,1,0.251414432762022,0.165039175003793,2.91072280751685,0.053399285141957,-0.152878322815991,222
"awake_time221",1.00402206224045e-06,1,0.251414432762022,0.165039175003793,2.91072280751685,0.053399285141957,0.168544435537593,222
"restless_sleep221",0.000260250879868328,0.0122,0.251414432762022,0.165039175003793,2.91072280751685,0.053399285141957,0.524770245958521,222
"(Intercept)222",0.92337714426917,0.0509,0.19854741100729,0.106072112277362,2.14703184238575,0.118548880080968,0.961448807343153,223
"total_sleep_duration222",-2.04032084413299e-06,1,0.19854741100729,0.106072112277362,2.14703184238575,0.118548880080968,-0.504659126714404,223
"awake_time222",-1.02779878612578e-06,1,0.19854741100729,0.106072112277362,2.14703184238575,0.118548880080968,-0.217750498906922,223
"restless_sleep222",5.68129023037673e-05,0.5204,0.19854741100729,0.106072112277362,2.14703184238575,0.118548880080968,0.144578550975849,223
"(Intercept)223",0.900362232412654,0.13,0.179359431760963,0.0846701354256889,1.89418908686248,0.155371050608455,0.913655847294442,224
"total_sleep_duration223",-1.40634971123663e-06,1,0.179359431760963,0.0846701354256889,1.89418908686248,0.155371050608455,-0.490925528344331,224
"awake_time223",7.42692582791492e-08,1,0.179359431760963,0.0846701354256889,1.89418908686248,0.155371050608455,0.0222066356666969,224
"restless_sleep223",8.39442066355217e-05,0.1782,0.179359431760963,0.0846701354256889,1.89418908686248,0.155371050608455,0.301488147432308,224
"(Intercept)224",0.876727600410225,0.8871,0.0461919106303728,-0.0638628689122764,0.419717442734708,0.740371904361492,0.864502784941062,225
"total_sleep_duration224",5.58396687841925e-07,1,0.0461919106303728,-0.0638628689122764,0.419717442734708,0.740371904361492,0.205394677504104,225
"awake_time224",5.10051139723501e-07,1,0.0461919106303728,-0.0638628689122764,0.419717442734708,0.740371904361492,0.16069836825742,225
"restless_sleep224",-1.17321325398226e-05,0.8428,0.0461919106303728,-0.0638628689122764,0.419717442734708,0.740371904361492,-0.0443997514326073,225
