"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"stress_mean1",-0.000544354140436473,0.7302,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,-0.0923880721121673,2
"pain_mean1",0.000797731428428567,0.5028,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,0.168704179661167,2
"mean_respiratory_rate_brpm1",0.00158209464997796,0.4394,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,0.217354683155615,2
"min_respiratory_rate_brpm1",6.31705637608146e-05,0.9883,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,0.00670494395562226,2
"max_respiratory_rate_brpm1",-0.00265275227603336,0.2778,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,-0.343689949592424,2
"mean_prv_rmssd_ms1",0.00151683850129326,0.5967,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,0.224381938776708,2
"min_prv_rmssd_ms1",-0.00155725029222518,0.5297,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,-0.178893059516848,2
"max_prv_rmssd_ms1",-0.000611030049142312,0.77,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,-0.0959828936670321,2
"resting1",-0.110806520443706,0.1181,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,-0.494908313429157,2
"(Intercept)2",0.868362935104286,0.0705,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,0.866798929465435,3
"total_sleep_duration2",-4.35795044569189e-05,0.9907,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,-0.0056132153115922,3
"awake_time2",0.000844804042571498,0.5387,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,0.171620716658382,3
"restless_sleep2",-0.00307835517674612,0.2569,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,-0.307525960011093,3
"pa_mean2",-0.00603987509585581,8e-04,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,-0.874844792855498,3
"pa_std2",-0.000792526576638089,0.5678,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,-0.133466353243826,3
"na_mean2",0.000148214266648203,0.92,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,0.021942220820162,3
"stress_mean2",0.00049984823140715,0.6766,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,0.0837621686465397,3
"pain_mean2",-0.00117072121498029,0.1652,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,-0.244454483757931,3
"mean_respiratory_rate_brpm2",0.00415349915750075,0.0172,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,0.563411939191517,3
"min_respiratory_rate_brpm2",-0.00136344019161802,0.5601,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,-0.142886721119538,3
"max_respiratory_rate_brpm2",-0.00199824429098041,0.3006,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,-0.255619567955312,3
"mean_prv_rmssd_ms2",-0.00292134677443899,0.2018,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,-0.426684674177161,3
"min_prv_rmssd_ms2",0.000574179335327737,0.7722,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,0.0651265402980206,3
"max_prv_rmssd_ms2",0.00127539627235452,0.3815,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,0.197811616838326,3
"resting2",-0.0363393425022847,0.4783,0.709129432901516,0.397482396724568,2.27542492173384,0.0662515014678641,-0.16025510610552,3
