"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"max_prv_rmssd_ms1",-0.000277436001041207,1,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,-0.00304992104051102,2
"resting1",1.50636341215797,0.1361,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,0.470851220122893,2
"(Intercept)2",0.233847003447381,1,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,0.237531810215324,3
"total_sleep_duration2",-0.00547368266230899,0.9329,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,-0.0398663413524563,3
"awake_time2",-0.0246773380024698,0.5349,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,-0.283471491850173,3
"restless_sleep2",-0.013011231124062,0.8579,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,-0.0734985547911478,3
"pa_mean2",-0.0077567745087419,0.8432,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,-0.0635303974292863,3
"pa_std2",0.0078736569890441,0.8381,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,0.0749776462183887,3
"na_mean2",-0.00255414228516873,0.9463,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,-0.0213812460295729,3
"stress_mean2",-0.00938027736085776,0.7857,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,-0.088883835114939,3
"pain_mean2",-0.0210469906130898,0.3959,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,-0.248503138647857,3
"mean_respiratory_rate_brpm2",-0.00283684802937451,1,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,-0.0217593211565744,3
"min_respiratory_rate_brpm2",-0.0267245102783821,0.6665,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,-0.158366342196567,3
"max_respiratory_rate_brpm2",-0.0112269540682679,0.8224,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,-0.0812091216814245,3
"mean_prv_rmssd_ms2",0.0586863017192773,0.3863,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,0.484683265948734,3
"min_prv_rmssd_ms2",-0.0226429162837913,0.715,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,-0.145224591134759,3
"max_prv_rmssd_ms2",0.000985343474681445,1,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,0.0086415499814826,3
"resting2",0.875528319735839,0.5267,0.295121312451897,-0.460105852778214,0.390771579782854,0.959255380364009,0.218324443094112,3
