"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"pain_mean1",0.00107613866864964,0.2842,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,0.240787585951706,2
"mean_respiratory_rate_brpm1",0.00278252744778491,0.1262,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,0.404457331996541,2
"min_respiratory_rate_brpm1",0.000271222030903717,0.9126,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,0.0304580488267987,2
"max_respiratory_rate_brpm1",-0.00138755669848387,0.4914,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,-0.190203099800183,2
"mean_prv_rmssd_ms1",-0.00380224718585325,0.1388,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,-0.595094059952704,2
"min_prv_rmssd_ms1",0.00312100449221482,0.1712,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,0.379337851362363,2
"max_prv_rmssd_ms1",-0.000794360115980086,0.6421,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,-0.132021729110843,2
"resting1",-0.0888958273898079,0.1293,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,-0.420085337938886,2
"(Intercept)2",0.851601077721459,0.3198,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,0.8488679736985,3
"total_sleep_duration2",0.00478419245409667,0.2222,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,0.447058199234895,3
"awake_time2",0.0025616385521632,0.2583,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,0.377535319664582,3
"restless_sleep2",-0.00905987763275284,0.0639,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,-0.656615903300192,3
"pa_mean2",-0.00300524103295229,0.2091,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,-0.315797271031308,3
"pa_std2",-0.0015151116615772,0.4757,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,-0.185109458087266,3
"na_mean2",-0.00200894601726747,0.4269,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,-0.215766912858763,3
"stress_mean2",0.000882434864325954,0.6288,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,0.107279914968496,3
"pain_mean2",-0.00365801918167691,0.0227,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,-0.554136180094534,3
"mean_respiratory_rate_brpm2",0.00164413712935316,0.5523,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,0.161799049229464,3
"min_respiratory_rate_brpm2",-0.0041281259992607,0.2795,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,-0.313859104929015,3
"max_respiratory_rate_brpm2",-0.00196854852842835,0.5328,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,-0.182691209117998,3
"mean_prv_rmssd_ms2",-0.00501920377573675,0.2056,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,-0.531844617994442,3
"min_prv_rmssd_ms2",-0.000148788082177619,0.9683,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,-0.0122434723458339,3
"max_prv_rmssd_ms2",-0.000540460526033349,0.8212,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,-0.0608130293648549,3
"resting2",-0.0918048607509106,0.2605,0.588550418052966,0.147711580252573,1.33506934413854,0.297160633247864,-0.293715249983903,3
