"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"total_sleep_duration1",0.00238744801570674,0.4418,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,0.231424851153929,2
"awake_time1",2.45212996766789e-05,1,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,0.00374890010467053,2
"restless_sleep1",-0.00456135161614103,0.2213,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,-0.342928249930333,2
"pa_mean1",-0.000372958248758014,0.847,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,-0.0406546218690947,2
"pa_std1",-0.00328600500767604,0.0717,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,-0.416459559848314,2
"na_mean1",-0.000367140404000647,0.8393,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,-0.0409043418015176,2
"stress_mean1",0.00296153524128805,0.0757,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,0.373485128359106,2
"pain_mean1",0.000128098345010444,0.8952,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,0.0201295790636207,2
"mean_respiratory_rate_brpm1",0.00348702244687097,0.1039,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,0.355969933613343,2
"min_respiratory_rate_brpm1",0.00343634230561437,0.265,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,0.271018447193586,2
"max_respiratory_rate_brpm1",0.00322236625632957,0.1938,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,0.310218056101536,2
"mean_prv_rmssd_ms1",-0.00697483450727588,0.0305,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,-0.766662982911869,2
"min_prv_rmssd_ms1",0.00980522500972237,0.0019,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,0.836979207691796,2
"max_prv_rmssd_ms1",0.000763074522402754,0.7014,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,0.0890677042454854,2
"resting1",0.131611983825391,0.0734,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,0.43679423895645,2
"(Intercept)2",0.849407319038734,0.0909,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,0.847162158827029,3
"total_sleep_duration2",0.00101360603617854,0.8286,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,0.0626128051581597,3
"awake_time2",0.000383448265311935,0.8881,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,0.0373581244676205,3
"restless_sleep2",-0.00473674079831652,0.4286,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,-0.226938006650838,3
"pa_mean2",-0.00381432054928326,0.2144,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,-0.264962736738727,3
"pa_std2",-0.00386035384304139,0.1755,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,-0.311780991078422,3
"na_mean2",-0.00114890456281975,0.7349,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,-0.0815716196618317,3
"stress_mean2",0.000503116663972935,0.8416,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,0.0404336562620156,3
"pain_mean2",-0.00539001301245273,0.0193,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,-0.539757756792661,3
"mean_respiratory_rate_brpm2",0.00217169378819021,0.5033,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,0.14127817227428,3
"min_respiratory_rate_brpm2",-0.00658988928953242,0.1802,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,-0.331206198829991,3
"max_respiratory_rate_brpm2",-0.00122217544663368,0.7512,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,-0.0749796881319471,3
"mean_prv_rmssd_ms2",-0.000330155089244765,0.947,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,-0.0231263176912742,3
"min_prv_rmssd_ms2",0.000938644276769514,0.8326,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,0.0510594398024135,3
"max_prv_rmssd_ms2",-0.000880970609422311,0.7751,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,-0.0655288624443997,3
"resting2",0.0172292190423611,0.8535,0.691540565885683,0.361048315048914,2.09245621988044,0.087816105566372,0.0364388752100115,3
